"campaignid","sample","family","genus","species","maxn"
"2020-10_south-west_stereo-BRUVs","FH40","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","FH40","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH40","Odacidae","Siphonognathus","spp",1
"2020-10_south-west_stereo-BRUVs","FH40","Oplegnathidae","Oplegnathus","woodwardi",2
"2020-10_south-west_stereo-BRUVs","FH40","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","FH41","Carangidae","Pseudocaranx","spp",1
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Coris","auricularis",1
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Ophthalmolepis","lineolatus",6
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","FH41","Monacanthidae","Meuschenia","flavolineata",1
"2020-10_south-west_stereo-BRUVs","FH41","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH41","Monacanthidae","Scobinichthys","granulatus",2
"2020-10_south-west_stereo-BRUVs","FH41","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH41","Pomacentridae","Chromis","klunzingeri",7
"2020-10_south-west_stereo-BRUVs","FH41","Scorpididae","Neatypus","obliquus",6
"2020-10_south-west_stereo-BRUVs","FH41","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","FH41","Urolophidae","Trygonoptera","ovalis",2
"2020-10_south-west_stereo-BRUVs","FH42","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","FH42","Gerreidae","Parequula","melbournensis",1
"2020-10_south-west_stereo-BRUVs","FH42","Heterodontidae","Heterodontus","portusjacksoni",2
"2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",15
"2020-10_south-west_stereo-BRUVs","FH42","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH42","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH42","Labridae","Ophthalmolepis","lineolatus",9
"2020-10_south-west_stereo-BRUVs","FH42","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","FH42","Monacanthidae","Meuschenia","flavolineata",1
"2020-10_south-west_stereo-BRUVs","FH42","Monacanthidae","Meuschenia","galii",2
"2020-10_south-west_stereo-BRUVs","FH42","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","FH42","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH42","Pomacentridae","Chromis","klunzingeri",4
"2020-10_south-west_stereo-BRUVs","FH42","Scorpididae","Neatypus","obliquus",14
"2020-10_south-west_stereo-BRUVs","FH42","Sphyraenidae","Sphyraena","novaehollandiae",2
"2020-10_south-west_stereo-BRUVs","FH42","Urolophidae","Trygonoptera","ovalis",2
"2020-10_south-west_stereo-BRUVs","FH44","Carangidae","Pseudocaranx","spp",2
"2020-10_south-west_stereo-BRUVs","FH44","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Austrolabrus","maculatus",3
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Coris","auricularis",3
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Ophthalmolepis","lineolatus",8
"2020-10_south-west_stereo-BRUVs","FH44","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Acanthaluteres","brownii",1
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Acanthaluteres","vittiger",5
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Meuschenia","freycineti",1
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH44","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","FH44","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH44","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH44","Pomacentridae","Chromis","klunzingeri",8
"2020-10_south-west_stereo-BRUVs","FH44","Scorpididae","Neatypus","obliquus",21
"2020-10_south-west_stereo-BRUVs","FH44","Serranidae","Caesioperca","spp",28
"2020-10_south-west_stereo-BRUVs","FH44","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","FH45","Carangidae","Pseudocaranx","spp",18
"2020-10_south-west_stereo-BRUVs","FH45","Gerreidae","Parequula","melbournensis",1
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Coris","auricularis",9
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Ophthalmolepis","lineolatus",3
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Pseudolabrus","biserialis",6
"2020-10_south-west_stereo-BRUVs","FH45","Monacanthidae","Meuschenia","flavolineata",1
"2020-10_south-west_stereo-BRUVs","FH45","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH45","Monacanthidae","Scobinichthys","granulatus",2
"2020-10_south-west_stereo-BRUVs","FH45","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH45","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH45","Odacidae","Siphonognathus","caninis",1
"2020-10_south-west_stereo-BRUVs","FH45","Pomacentridae","Chromis","klunzingeri",10
"2020-10_south-west_stereo-BRUVs","FH45","Rhinobatidae","Aptychotrema","vincentiana",1
"2020-10_south-west_stereo-BRUVs","FH45","Scorpididae","Neatypus","obliquus",5
"2020-10_south-west_stereo-BRUVs","FH45","Serranidae","Caesioperca","spp",2
"2020-10_south-west_stereo-BRUVs","FH45","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","FH46","Gerreidae","Parequula","melbournensis",1
"2020-10_south-west_stereo-BRUVs","FH46","Labridae","Coris","auricularis",4
"2020-10_south-west_stereo-BRUVs","FH46","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH46","Labridae","Ophthalmolepis","lineolatus",5
"2020-10_south-west_stereo-BRUVs","FH46","Monacanthidae","Meuschenia","freycineti",1
"2020-10_south-west_stereo-BRUVs","FH46","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH46","Scorpididae","Neatypus","obliquus",21
"2020-10_south-west_stereo-BRUVs","FH46","Serranidae","Caesioperca","spp",20
"2020-10_south-west_stereo-BRUVs","FH46","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","FH47","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","FH47","Diodontidae","Diodon","nicthemerus",1
"2020-10_south-west_stereo-BRUVs","FH47","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","FH47","Labridae","Bodianus","frenchii",1
"2020-10_south-west_stereo-BRUVs","FH47","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","FH47","Labridae","Coris","auricularis",2
"2020-10_south-west_stereo-BRUVs","FH47","Labridae","Ophthalmolepis","lineolatus",7
"2020-10_south-west_stereo-BRUVs","FH47","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","FH47","Monacanthidae","Acanthaluteres","vittiger",1
"2020-10_south-west_stereo-BRUVs","FH47","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH47","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","FH47","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH47","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH47","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","FH47","Pomacentridae","Chromis","klunzingeri",5
"2020-10_south-west_stereo-BRUVs","FH47","Pomacentridae","Chromis","westaustralis",3
"2020-10_south-west_stereo-BRUVs","FH47","Scorpididae","Neatypus","obliquus",25
"2020-10_south-west_stereo-BRUVs","FH47","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","FH47","Serranidae","Caesioperca","spp",1
"2020-10_south-west_stereo-BRUVs","FH47","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","FH48","Callanthiidae","Callanthias","australis",1
"2020-10_south-west_stereo-BRUVs","FH48","Dasyatidae","Bathytoshia","brevicaudata",1
"2020-10_south-west_stereo-BRUVs","FH48","Enoplosidae","Enoplosus","armatus",2
"2020-10_south-west_stereo-BRUVs","FH48","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","FH48","Labridae","Coris","auricularis",21
"2020-10_south-west_stereo-BRUVs","FH48","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH48","Labridae","Ophthalmolepis","lineolatus",5
"2020-10_south-west_stereo-BRUVs","FH48","Labridae","Pseudolabrus","biserialis",7
"2020-10_south-west_stereo-BRUVs","FH48","Monacanthidae","Meuschenia","galii",3
"2020-10_south-west_stereo-BRUVs","FH48","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH48","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH48","Neosebastidae","Neosebastes","bougainvillii",1
"2020-10_south-west_stereo-BRUVs","FH48","Pomacentridae","Chromis","klunzingeri",3
"2020-10_south-west_stereo-BRUVs","FH48","Scorpididae","Neatypus","obliquus",8
"2020-10_south-west_stereo-BRUVs","FH48","Rhinobatidae","Trygonorrhina","dumerilii",2
"2020-10_south-west_stereo-BRUVs","FH48","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","FH48","Urolophidae","Urolophus","circularis",1
"2020-10_south-west_stereo-BRUVs","FH49","Carangidae","Pseudocaranx","spp",4
"2020-10_south-west_stereo-BRUVs","FH49","Heterodontidae","Heterodontus","portusjacksoni",2
"2020-10_south-west_stereo-BRUVs","FH49","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","FH49","Labridae","Coris","auricularis",5
"2020-10_south-west_stereo-BRUVs","FH49","Labridae","Ophthalmolepis","lineolatus",3
"2020-10_south-west_stereo-BRUVs","FH49","Labridae","Pseudolabrus","biserialis",7
"2020-10_south-west_stereo-BRUVs","FH49","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","FH49","Scorpaenidae","Scorpaena","sumptuosa",1
"2020-10_south-west_stereo-BRUVs","FH49","Scorpididae","Neatypus","obliquus",14
"2020-10_south-west_stereo-BRUVs","FH49","Scorpididae","Scorpis","aequipinnis",1
"2020-10_south-west_stereo-BRUVs","FH49","Serranidae","Epinephelides","armatus",1
"2020-10_south-west_stereo-BRUVs","FH49","Sparidae","Chrysophrys","auratus",3
"2020-10_south-west_stereo-BRUVs","FH5","Carangidae","Pseudocaranx","spp",4
"2020-10_south-west_stereo-BRUVs","FH5","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","FH5","Enoplosidae","Enoplosus","armatus",2
"2020-10_south-west_stereo-BRUVs","FH5","Glaucosomatidae","Glaucosoma","hebraicum",7
"2020-10_south-west_stereo-BRUVs","FH5","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","FH5","Labridae","Bodianus","frenchii",2
"2020-10_south-west_stereo-BRUVs","FH5","Labridae","Coris","auricularis",9
"2020-10_south-west_stereo-BRUVs","FH5","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH5","Labridae","Ophthalmolepis","lineolatus",2
"2020-10_south-west_stereo-BRUVs","FH5","Labridae","Pseudolabrus","biserialis",6
"2020-10_south-west_stereo-BRUVs","FH5","Monacanthidae","Meuschenia","flavolineata",1
"2020-10_south-west_stereo-BRUVs","FH5","Monacanthidae","Meuschenia","hippocrepis",1
"2020-10_south-west_stereo-BRUVs","FH5","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH5","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH5","Pomacentridae","Parma","occidentalis",1
"2020-10_south-west_stereo-BRUVs","FH5","Scorpididae","Neatypus","obliquus",31
"2020-10_south-west_stereo-BRUVs","FH5","Serranidae","Caesioperca","spp",2
"2020-10_south-west_stereo-BRUVs","FH5","Serranidae","Epinephelides","armatus",1
"2020-10_south-west_stereo-BRUVs","FH5","Sparidae","Chrysophrys","auratus",3
"2020-10_south-west_stereo-BRUVs","FH5","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","FH50","Carangidae","Carangoides","sp10",2
"2020-10_south-west_stereo-BRUVs","FH50","Gerreidae","Parequula","melbournensis",4
"2020-10_south-west_stereo-BRUVs","FH50","Labridae","Coris","auricularis",6
"2020-10_south-west_stereo-BRUVs","FH50","Monacanthidae","Meuschenia","freycineti",1
"2020-10_south-west_stereo-BRUVs","FH50","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH50","Platycephalidae","Platycephalus","spp",6
"2020-10_south-west_stereo-BRUVs","FH50","Sillaginidae","Sillago","spp",2
"2020-10_south-west_stereo-BRUVs","FH50","Triglidae","Chelidonichthys","kumu",1
"2020-10_south-west_stereo-BRUVs","FH50","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","FH51","Glaucosomatidae","Glaucosoma","hebraicum",1
"2020-10_south-west_stereo-BRUVs","FH51","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","FH51","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","FH51","Labridae","Coris","auricularis",6
"2020-10_south-west_stereo-BRUVs","FH51","Labridae","Ophthalmolepis","lineolatus",12
"2020-10_south-west_stereo-BRUVs","FH51","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","FH51","Monacanthidae","Acanthaluteres","vittiger",1
"2020-10_south-west_stereo-BRUVs","FH51","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH51","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","FH51","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH51","Scorpididae","Neatypus","obliquus",1
"2020-10_south-west_stereo-BRUVs","FH51","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","FH52","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","FH52","Labridae","Austrolabrus","maculatus",3
"2020-10_south-west_stereo-BRUVs","FH52","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","FH52","Labridae","Coris","auricularis",45
"2020-10_south-west_stereo-BRUVs","FH52","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH52","Labridae","Ophthalmolepis","lineolatus",9
"2020-10_south-west_stereo-BRUVs","FH52","Labridae","Pseudolabrus","biserialis",2
"2020-10_south-west_stereo-BRUVs","FH52","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH52","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH52","Myliobatidae","Myliobatis","tenuicaudatus",2
"2020-10_south-west_stereo-BRUVs","FH52","Pinguipedidae","Parapercis","haackei",2
"2020-10_south-west_stereo-BRUVs","FH52","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","FH52","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","FH54","Carangidae","Pseudocaranx","spp",1
"2020-10_south-west_stereo-BRUVs","FH54","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","FH54","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","FH54","Labridae","Coris","auricularis",3
"2020-10_south-west_stereo-BRUVs","FH54","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH54","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH54","Labridae","Ophthalmolepis","lineolatus",4
"2020-10_south-west_stereo-BRUVs","FH54","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","FH54","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH54","Pomacentridae","Parma","occidentalis",1
"2020-10_south-west_stereo-BRUVs","FH54","Serranidae","Caesioperca","spp",3
"2020-10_south-west_stereo-BRUVs","FH54","Serranidae","Epinephelides","armatus",1
"2020-10_south-west_stereo-BRUVs","FH54","Sparidae","Chrysophrys","auratus",20
"2020-10_south-west_stereo-BRUVs","FH55","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","FH55","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","FH55","Labridae","Coris","auricularis",24
"2020-10_south-west_stereo-BRUVs","FH55","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","FH55","Labridae","Ophthalmolepis","lineolatus",2
"2020-10_south-west_stereo-BRUVs","FH55","Mullidae","Parupeneus","chrysopleuron",1
"2020-10_south-west_stereo-BRUVs","FH55","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH55","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","FH55","Neosebastidae","Neosebastes","bougainvillii",1
"2020-10_south-west_stereo-BRUVs","FH55","Pinguipedidae","Parapercis","ramsayi",1
"2020-10_south-west_stereo-BRUVs","FH55","Pomacentridae","Chromis","klunzingeri",3
"2020-10_south-west_stereo-BRUVs","FH55","Scorpididae","Neatypus","obliquus",19
"2020-10_south-west_stereo-BRUVs","FH55","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","FH55","Serranidae","Epinephelides","armatus",1
"2020-10_south-west_stereo-BRUVs","FH56","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Bodianus","frenchii",1
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Coris","auricularis",10
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Ophthalmolepis","lineolatus",4
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","FH56","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH56","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","FH56","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH56","Muraenidae","Gymnothorax","prasinus",1
"2020-10_south-west_stereo-BRUVs","FH56","Neosebastidae","Neosebastes","bougainvillii",1
"2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",6
"2020-10_south-west_stereo-BRUVs","FH56","Scorpididae","Neatypus","obliquus",2
"2020-10_south-west_stereo-BRUVs","FH56","Serranidae","Caesioperca","spp",8
"2020-10_south-west_stereo-BRUVs","FH56","Sphyraenidae","Sphyraena","novaehollandiae",1
"2020-10_south-west_stereo-BRUVs","FH57","Aplodactylidae","Aplodactylus","westralis",1
"2020-10_south-west_stereo-BRUVs","FH57","Carangidae","Pseudocaranx","spp",1
"2020-10_south-west_stereo-BRUVs","FH57","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","FH57","Glaucosomatidae","Glaucosoma","hebraicum",2
"2020-10_south-west_stereo-BRUVs","FH57","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","FH57","Labridae","Coris","auricularis",3
"2020-10_south-west_stereo-BRUVs","FH57","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",6
"2020-10_south-west_stereo-BRUVs","FH57","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","FH57","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","FH57","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","FH57","Odacidae","Siphonognathus","caninis",1
"2020-10_south-west_stereo-BRUVs","FH57","Pomacentridae","Chromis","klunzingeri",1
